time,u_var,v_var,w_var,u,v,w,Tau,H,LE,wind_speed,wind_dir,ust,TKE,L,(z-d)/L,Bowen_ratio,sonic_temperature,temp,pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,q_old,q,theta,ts_std (k^2),theta_std
10:30,1.0675995358193900,0.75474171442028800,0.11428600288918200,1.7919085569714700,-1.82455634104326E-14,6.50717957730406E-16,7.64734023285644E-02,80.323118324784200,71.679068869467100,1.7919085569714700,94.018288606358600,0.27838792821342500,0.98433135777453600,-19.846176834721300,-6.70154262494092E-02,1.1205937743284400,280.16402487648900,279.75865740357000,79375.040879516000,0.98675563375005200,1007.7099524280100,2.93452913789205E-02,0.10374769662550100,2.80352737419556E-03,361.95879023669700,972.43501769100600,2.84115669402472E-03,2.84115669402472,298.864218278581,0.62514707127341100,0.844659142797
11:00,1.9635024451010100,0.91308420257626700,0.14824301996731900,3.0248755030494100,1.53074073581624E-13,1.4320794779456E-14,0.10210400298929000,108.16720870070100,110.74017965728800,3.0248755030494100,91.522515648012800,0.32201844207610700,1.6464566815875500,-22.810031564257400,-5.83076790688914E-02,0.97676569638455000,280.76145962905900,280.34422864253700,79375.040879516000,0.98464862737730800,1007.7872343150900,2.94078686384448E-02,0.16037401162887700,2.87339967702059E-03,371.75635400096000,1012.3318791762900,2.91819802224691E-03,2.91819802224691,299.489779940209,0.85838164160640400,0.989761592816
11:30,2.2925655533357200,2.7944492393293300,0.16953799217606000,3.3515067022896900,1.82071028268121E-13,1.23624103858035E-14,0.13070731623439200,132.54294167770000,93.868925123032000,3.3515067022896900,122.45641875924200,0.36523021436265100,2.8070268507135200,-27.157251493506200,-4.89740281824185E-02,1.4120002067135500,282.14381430647100,281.78733010178300,79375.040879516000,0.97986557731956900,1007.4345446608800,2.95526609643531E-02,0.13612854883801800,2.43060929579717E-03,316.08772154543100,1116.9020863617900,2.48055381478562E-03,2.48055381478562,301.031435142294,0.97508727402434900,1.054902037377
12:00,3.8434078155377300,1.8583094707761800,0.17688955007269000,4.2745680803602400,4.24199890326454E-13,-3.27168657204336E-15,4.39643234175935E-02,148.49595401480100,150.91847192296000,4.2745680803602400,107.39380190108700,0.21190923747879900,3.2232490048592800,-4.7343749020731800,-0.28092409821993500,0.98394816832365600,282.38578690456500,282.05104246554100,79375.040879516000,0.97904040732752300,1007.3067671760500,2.95780059614486E-02,0.21891687840086600,2.27832723750404E-03,296.56159185608600,1137.0091847086500,2.32710235497141E-03,2.32710235497141,301.313157217229,0.96383580754273500,1.048798156385
12:30,3.2786685895779000,1.5629339589603500,0.22515702627471500,4.2565254958308600,-3.54338749666855E-14,-1.9299497037382E-14,0.17262294269446600,139.94927530125000,104.95161527338200,4.2565254958308600,98.221178786746200,0.42035842267742600,2.5543514160434800,-39.215846089957200,-3.39148617869704E-02,1.3334647107307900,282.98861793518100,282.59984427332100,79375.040879516000,0.97692001672743900,1007.6379899206000,2.96411484446903E-02,0.15231893435620900,2.63520101533933E-03,343.68181200491000,1179.8590425440300,2.69745830796561E-03,2.69745830796561,301.899438352526,1.1192767402033000,1.130209949689
13:00,3.3932438164515300,1.1838100259892700,0.28510247151690400,3.0310319864253900,1.24229268825812E-13,-3.17012397612622E-15,0.14555768545205400,173.61503479878300,105.95517796801400,3.0310319864253900,89.570315819987200,0.38663357541504800,2.6356223091350900,-24.596355723209100,-5.40730511042745E-02,1.6385705552889100,283.92275366677200,283.56116633140800,79375.040879516000,0.97372430357719700,1007.4862171581000,2.97389928600933E-02,0.15391696021126300,2.43462619608996E-03,318.60313343438100,1258.3821275260700,2.50032394913612E-03,2.50032394913612,302.92641198784,1.0985732372731500,1.119708291731
13:30,2.8634390160679100,1.5518776874782100,0.18119839459527700,1.2659347540982600,4.64960729040221E-14,5.06665459920576E-15,0.16071219078755400,170.60697182575500,119.30828939364000,1.2659347540982600,117.94240107710800,0.40665989763105400,2.3529715993671500,-29.120431664141100,-4.5672399892264E-02,1.4299674623853100,284.49507650205800,284.21807955760600,79375.040879516000,0.97182065960774900,1006.9900776531100,2.97989398157087E-02,0.17342357590994600,1.85711684385996E-03,243.59155175685900,1314.6649765390500,1.91096662280213E-03,1.91096662280213,303.628187795769,1.0239736029542500,1.081022584961
14:00,3.7796891758195700,1.2426552645173800,0.16643351352375900,1.5798578066727500,-1.16916673309212E-13,6.81202616688021E-15,6.25689423646024E-02,143.92024819830500,136.04188476858600,1.5798578066727500,118.32935859906700,0.25379338274781700,2.6161239289540300,-8.3904636745435700,-0.15851328980008400,1.0579113075588400,284.62708289676200,284.39676649831400,79375.040879516000,0.97140028191178300,1006.7150829979100,2.98127665949255E-02,0.19778097246738900,1.54251094919153E-03,202.45305285296300,1330.3554691229900,1.58792516114548E-03,1.58792516114548,303.819077805562,1.2233377164609900,1.181581192699
14:30,3.3984226146085200,4.0038822236481400,0.20507941240831400,0.42135228151162900,9.76287466987383E-15,-1.20540129149841E-14,0.31355837188488000,136.59386724987200,134.77044646665900,0.42135228151162900,153.02872881099200,0.56871383441994200,3.8375236958244500,-99.471820866837500,-1.33706208291941E-02,1.0135298266869200,285.20187007014000,285.00125406979500,79375.040879516000,0.96946205394264900,1006.5486748227200,2.98729716733294E-02,0.19604607438476000,1.33807185379889E-03,175.99393288683900,1384.6424847131300,1.38022096724381E-03,1.38022096724381,304.464847652995,1.3157016003857200,1.225375205149
15:00,2.1013401323423300,2.7780947412346000,0.19130363207292000,0.69041972336811900,5.06504711601985E-14,1.33327183260663E-14,0.12519029095479100,147.33311275060800,132.01145845859500,0.69041972336811900,296.97085381197600,0.35941139726707600,2.5749279383673200,-23.276068622495500,-5.71402336696414E-02,1.1160630635470100,285.30058768590300,285.12212876193900,79375.040879516000,0.96914098221402100,1006.4195211440900,2.98833116775468E-02,0.19205492280447900,1.18938957640211E-03,156.50441303218000,1395.7305227840300,1.22726166598066E-03,1.22726166598066,304.593977241737,0.92643420053561200,1.028247533665
